label,x,y,z
minus19_minus9_9,-0.08906249999999999,-0.0421875,0.04453125
minus19_minus9_10,-0.08906249999999999,-0.0421875,0.04921875
minus19_minus9_11,-0.08906249999999999,-0.0421875,0.05390624999999999
minus19_minus9_12,-0.08906249999999999,-0.0421875,0.05859375
minus19_minus9_13,-0.08906249999999999,-0.0421875,0.06328125
minus19_minus9_14,-0.08906249999999999,-0.0421875,0.06796875
minus19_minus9_15,-0.08906249999999999,-0.0421875,0.07265624999999999
minus19_minus9_16,-0.08906249999999999,-0.0421875,0.07734374999999999
minus19_minus9_17,-0.08906249999999999,-0.0421875,0.08203124999999999
minus19_minus9_18,-0.08906249999999999,-0.0421875,0.08671874999999998
minus19_minus9_19,-0.08906249999999999,-0.0421875,0.09140625000000001
minus19_minus9_20,-0.08906249999999999,-0.0421875,0.09609375
minus19_minus9_21,-0.08906249999999999,-0.0421875,0.1007812499999
minus19_minus9_22,-0.08906249999999999,-0.0421875,0.1054687499999
minus19_minus9_23,-0.08906249999999999,-0.0421875,0.1101562499999
minus19_minus9_24,-0.08906249999999999,-0.0421875,0.11484375
minus19_minus9_25,-0.08906249999999999,-0.0421875,0.11953124999999999
minus19_minus9_26,-0.08906249999999999,-0.0421875,0.12421875
minus19_minus9_27,-0.08906249999999999,-0.0421875,0.12890625
minus19_minus9_28,-0.08906249999999999,-0.0421875,0.13359375
minus19_minus9_29,-0.08906249999999999,-0.0421875,0.13828125
minus19_minus9_30,-0.08906249999999999,-0.0421875,0.14296875
minus19_minus9_31,-0.08906249999999999,-0.0421875,0.14765625
minus19_minus9_32,-0.08906249999999999,-0.0421875,0.15234375
minus19_minus9_33,-0.08906249999999999,-0.0421875,0.15703125
minus19_minus9_34,-0.08906249999999999,-0.0421875,0.16171875
minus19_minus9_35,-0.08906249999999999,-0.0421875,0.16640625
minus19_minus9_36,-0.08906249999999999,-0.0421875,0.17109375
minus19_minus9_37,-0.08906249999999999,-0.0421875,0.17578125
minus19_minus9_38,-0.08906249999999999,-0.0421875,0.18046874999999998
minus19_minus9_39,-0.08906249999999999,-0.0421875,0.18515625
minus19_minus9_40,-0.08906249999999999,-0.0421875,0.18984374999999998
minus19_minus9_41,-0.08906249999999999,-0.0421875,0.19453125
minus19_minus9_42,-0.08906249999999999,-0.0421875,0.19921875
minus19_minus9_43,-0.08906249999999999,-0.0421875,0.2039062499999
minus19_minus9_44,-0.08906249999999999,-0.0421875,0.2085937499999
minus19_minus9_45,-0.08906249999999999,-0.0421875,0.2132812499999
minus19_minus9_46,-0.08906249999999999,-0.0421875,0.21796874999989999
minus19_minus9_47,-0.08906249999999999,-0.0421875,0.2226562499999
minus19_minus9_48,-0.08906249999999999,-0.0421875,0.22734375
minus19_minus9_49,-0.08906249999999999,-0.0421875,0.23203125
minus19_minus9_50,-0.08906249999999999,-0.0421875,0.23671875
minus19_minus9_51,-0.08906249999999999,-0.0421875,0.24140625000000002
minus19_minus9_52,-0.08906249999999999,-0.0421875,0.24609375
minus19_minus9_53,-0.08906249999999999,-0.0421875,0.25078124999999996
minus19_minus9_54,-0.08906249999999999,-0.0421875,0.25546875
minus19_minus9_55,-0.08906249999999999,-0.0421875,0.2601562499999
minus19_minus9_56,-0.08906249999999999,-0.0421875,0.26484375
minus19_minus9_57,-0.08906249999999999,-0.0421875,0.2695312499999
minus19_minus9_58,-0.08906249999999999,-0.0421875,0.27421875
minus19_minus9_59,-0.08906249999999999,-0.0421875,0.2789062499999
minus19_minus9_60,-0.08906249999999999,-0.0421875,0.28359375
minus19_minus9_61,-0.08906249999999999,-0.0421875,0.2882812499999
minus19_minus9_62,-0.08906249999999999,-0.0421875,0.29296875
minus19_minus9_63,-0.08906249999999999,-0.0421875,0.2976562499999
minus19_minus8_0,-0.08906249999999999,-0.03749999999999999,0.00234375
minus19_minus8_1,-0.08906249999999999,-0.03749999999999999,0.00703125
minus19_minus8_2,-0.08906249999999999,-0.03749999999999999,0.01171875
minus19_minus8_3,-0.08906249999999999,-0.03749999999999999,0.01640625
minus19_minus8_4,-0.08906249999999999,-0.03749999999999999,0.02109375
minus19_minus8_5,-0.08906249999999999,-0.03749999999999999,0.02578125
minus19_minus8_6,-0.08906249999999999,-0.03749999999999999,0.03046875
minus19_minus8_7,-0.08906249999999999,-0.03749999999999999,0.03515625
minus19_minus8_8,-0.08906249999999999,-0.03749999999999999,0.039843750000000004
minus19_minus8_9,-0.08906249999999999,-0.03749999999999999,0.04453125
minus19_minus8_10,-0.08906249999999999,-0.03749999999999999,0.04921875
minus19_minus8_11,-0.08906249999999999,-0.03749999999999999,0.05390624999999999
minus19_minus8_12,-0.08906249999999999,-0.03749999999999999,0.05859375
minus19_minus8_13,-0.08906249999999999,-0.03749999999999999,0.06328125
minus19_minus8_14,-0.08906249999999999,-0.03749999999999999,0.06796875
minus19_minus8_15,-0.08906249999999999,-0.03749999999999999,0.07265624999999999
minus19_minus8_16,-0.08906249999999999,-0.03749999999999999,0.07734374999999999
minus19_minus8_17,-0.08906249999999999,-0.03749999999999999,0.08203124999999999
minus19_minus8_18,-0.08906249999999999,-0.03749999999999999,0.08671874999999998
minus19_minus8_19,-0.08906249999999999,-0.03749999999999999,0.09140625000000001
minus19_minus8_20,-0.08906249999999999,-0.03749999999999999,0.09609375
minus19_minus8_21,-0.08906249999999999,-0.03749999999999999,0.1007812499999
minus19_minus8_22,-0.08906249999999999,-0.03749999999999999,0.1054687499999
minus19_minus8_23,-0.08906249999999999,-0.03749999999999999,0.1101562499999
minus19_minus8_24,-0.08906249999999999,-0.03749999999999999,0.11484375
minus19_minus8_25,-0.08906249999999999,-0.03749999999999999,0.11953124999999999
minus19_minus8_26,-0.08906249999999999,-0.03749999999999999,0.12421875
minus19_minus8_27,-0.08906249999999999,-0.03749999999999999,0.12890625
minus19_minus8_28,-0.08906249999999999,-0.03749999999999999,0.13359375
minus19_minus8_29,-0.08906249999999999,-0.03749999999999999,0.13828125
minus19_minus8_30,-0.08906249999999999,-0.03749999999999999,0.14296875
minus19_minus8_31,-0.08906249999999999,-0.03749999999999999,0.14765625
minus19_minus8_32,-0.08906249999999999,-0.03749999999999999,0.15234375
minus19_minus8_33,-0.08906249999999999,-0.03749999999999999,0.15703125
minus19_minus8_34,-0.08906249999999999,-0.03749999999999999,0.16171875
minus19_minus8_35,-0.08906249999999999,-0.03749999999999999,0.16640625
minus19_minus8_36,-0.08906249999999999,-0.03749999999999999,0.17109375
minus19_minus8_37,-0.08906249999999999,-0.03749999999999999,0.17578125
minus19_minus8_38,-0.08906249999999999,-0.03749999999999999,0.18046874999999998
minus19_minus8_39,-0.08906249999999999,-0.03749999999999999,0.18515625
minus19_minus8_40,-0.08906249999999999,-0.03749999999999999,0.18984374999999998
minus19_minus8_41,-0.08906249999999999,-0.03749999999999999,0.19453125
minus19_minus8_42,-0.08906249999999999,-0.03749999999999999,0.19921875
minus19_minus8_43,-0.08906249999999999,-0.03749999999999999,0.2039062499999
minus19_minus8_44,-0.08906249999999999,-0.03749999999999999,0.2085937499999
minus19_minus8_45,-0.08906249999999999,-0.03749999999999999,0.2132812499999
minus19_minus8_46,-0.08906249999999999,-0.03749999999999999,0.21796874999989999
minus19_minus8_47,-0.08906249999999999,-0.03749999999999999,0.2226562499999
minus19_minus8_48,-0.08906249999999999,-0.03749999999999999,0.22734375
minus19_minus8_49,-0.08906249999999999,-0.03749999999999999,0.23203125
minus19_minus8_50,-0.08906249999999999,-0.03749999999999999,0.23671875
minus19_minus8_51,-0.08906249999999999,-0.03749999999999999,0.24140625000000002
minus19_minus8_52,-0.08906249999999999,-0.03749999999999999,0.24609375
minus19_minus8_53,-0.08906249999999999,-0.03749999999999999,0.25078124999999996
minus19_minus8_54,-0.08906249999999999,-0.03749999999999999,0.25546875
minus19_minus8_55,-0.08906249999999999,-0.03749999999999999,0.2601562499999
minus19_minus8_56,-0.08906249999999999,-0.03749999999999999,0.26484375
minus19_minus8_57,-0.08906249999999999,-0.03749999999999999,0.2695312499999
minus19_minus8_58,-0.08906249999999999,-0.03749999999999999,0.27421875
minus19_minus8_59,-0.08906249999999999,-0.03749999999999999,0.2789062499999
minus19_minus8_60,-0.08906249999999999,-0.03749999999999999,0.28359375
minus19_minus8_61,-0.08906249999999999,-0.03749999999999999,0.2882812499999
minus19_minus8_62,-0.08906249999999999,-0.03749999999999999,0.29296875
minus19_minus8_63,-0.08906249999999999,-0.03749999999999999,0.2976562499999
minus19_minus7_0,-0.08906249999999999,-0.032812499999999994,0.00234375
minus19_minus7_1,-0.08906249999999999,-0.032812499999999994,0.00703125
minus19_minus7_2,-0.08906249999999999,-0.032812499999999994,0.01171875
minus19_minus7_3,-0.08906249999999999,-0.032812499999999994,0.01640625
minus19_minus7_4,-0.08906249999999999,-0.032812499999999994,0.02109375
minus19_minus7_5,-0.08906249999999999,-0.032812499999999994,0.02578125
minus19_minus7_6,-0.08906249999999999,-0.032812499999999994,0.03046875
minus19_minus7_7,-0.08906249999999999,-0.032812499999999994,0.03515625
minus19_minus7_8,-0.08906249999999999,-0.032812499999999994,0.039843750000000004
minus19_minus7_9,-0.08906249999999999,-0.032812499999999994,0.04453125
minus19_minus7_10,-0.08906249999999999,-0.032812499999999994,0.04921875
minus19_minus7_11,-0.08906249999999999,-0.032812499999999994,0.05390624999999999
minus19_minus7_12,-0.08906249999999999,-0.032812499999999994,0.05859375
minus19_minus7_13,-0.08906249999999999,-0.032812499999999994,0.06328125
minus19_minus7_14,-0.08906249999999999,-0.032812499999999994,0.06796875
minus19_minus7_15,-0.08906249999999999,-0.032812499999999994,0.07265624999999999
minus19_minus7_16,-0.08906249999999999,-0.032812499999999994,0.07734374999999999
minus19_minus7_17,-0.08906249999999999,-0.032812499999999994,0.08203124999999999
minus19_minus7_18,-0.08906249999999999,-0.032812499999999994,0.08671874999999998
minus19_minus7_19,-0.08906249999999999,-0.032812499999999994,0.09140625000000001
minus19_minus7_20,-0.08906249999999999,-0.032812499999999994,0.09609375
minus19_minus7_21,-0.08906249999999999,-0.032812499999999994,0.1007812499999
minus19_minus7_22,-0.08906249999999999,-0.032812499999999994,0.1054687499999
minus19_minus7_23,-0.08906249999999999,-0.032812499999999994,0.1101562499999
minus19_minus7_24,-0.08906249999999999,-0.032812499999999994,0.11484375
minus19_minus7_25,-0.08906249999999999,-0.032812499999999994,0.11953124999999999
minus19_minus7_26,-0.08906249999999999,-0.032812499999999994,0.12421875
minus19_minus7_27,-0.08906249999999999,-0.032812499999999994,0.12890625
minus19_minus7_28,-0.08906249999999999,-0.032812499999999994,0.13359375
minus19_minus7_29,-0.08906249999999999,-0.032812499999999994,0.13828125
minus19_minus7_30,-0.08906249999999999,-0.032812499999999994,0.14296875
minus19_minus7_31,-0.08906249999999999,-0.032812499999999994,0.14765625
minus19_minus7_32,-0.08906249999999999,-0.032812499999999994,0.15234375
minus19_minus7_33,-0.08906249999999999,-0.032812499999999994,0.15703125
minus19_minus7_34,-0.08906249999999999,-0.032812499999999994,0.16171875
minus19_minus7_35,-0.08906249999999999,-0.032812499999999994,0.16640625
minus19_minus7_36,-0.08906249999999999,-0.032812499999999994,0.17109375
minus19_minus7_37,-0.08906249999999999,-0.032812499999999994,0.17578125
minus19_minus7_38,-0.08906249999999999,-0.032812499999999994,0.18046874999999998
minus19_minus7_39,-0.08906249999999999,-0.032812499999999994,0.18515625
minus19_minus7_40,-0.08906249999999999,-0.032812499999999994,0.18984374999999998
minus19_minus7_41,-0.08906249999999999,-0.032812499999999994,0.19453125
minus19_minus7_42,-0.08906249999999999,-0.032812499999999994,0.19921875
minus19_minus7_43,-0.08906249999999999,-0.032812499999999994,0.2039062499999
minus19_minus7_44,-0.08906249999999999,-0.032812499999999994,0.2085937499999
minus19_minus7_45,-0.08906249999999999,-0.032812499999999994,0.2132812499999
minus19_minus7_46,-0.08906249999999999,-0.032812499999999994,0.21796874999989999
minus19_minus7_47,-0.08906249999999999,-0.032812499999999994,0.2226562499999
minus19_minus7_48,-0.08906249999999999,-0.032812499999999994,0.22734375
minus19_minus7_49,-0.08906249999999999,-0.032812499999999994,0.23203125
minus19_minus7_50,-0.08906249999999999,-0.032812499999999994,0.23671875
minus19_minus7_51,-0.08906249999999999,-0.032812499999999994,0.24140625000000002
minus19_minus7_52,-0.08906249999999999,-0.032812499999999994,0.24609375
minus19_minus7_53,-0.08906249999999999,-0.032812499999999994,0.25078124999999996
minus19_minus7_54,-0.08906249999999999,-0.032812499999999994,0.25546875
minus19_minus7_55,-0.08906249999999999,-0.032812499999999994,0.2601562499999
minus19_minus7_56,-0.08906249999999999,-0.032812499999999994,0.26484375
minus19_minus7_57,-0.08906249999999999,-0.032812499999999994,0.2695312499999
minus19_minus7_58,-0.08906249999999999,-0.032812499999999994,0.27421875
minus19_minus7_59,-0.08906249999999999,-0.032812499999999994,0.2789062499999
minus19_minus7_60,-0.08906249999999999,-0.032812499999999994,0.28359375
minus19_minus7_61,-0.08906249999999999,-0.032812499999999994,0.2882812499999
minus19_minus7_62,-0.08906249999999999,-0.032812499999999994,0.29296875
minus19_minus7_63,-0.08906249999999999,-0.032812499999999994,0.2976562499999
minus19_minus6_0,-0.08906249999999999,-0.028124999999999994,0.00234375
minus19_minus6_1,-0.08906249999999999,-0.028124999999999994,0.00703125
minus19_minus6_2,-0.08906249999999999,-0.028124999999999994,0.01171875
minus19_minus6_3,-0.08906249999999999,-0.028124999999999994,0.01640625
minus19_minus6_4,-0.08906249999999999,-0.028124999999999994,0.02109375
minus19_minus6_5,-0.08906249999999999,-0.028124999999999994,0.02578125
minus19_minus6_6,-0.08906249999999999,-0.028124999999999994,0.03046875
minus19_minus6_7,-0.08906249999999999,-0.028124999999999994,0.03515625
minus19_minus6_8,-0.08906249999999999,-0.028124999999999994,0.039843750000000004
minus19_minus6_9,-0.08906249999999999,-0.028124999999999994,0.04453125
minus19_minus6_10,-0.08906249999999999,-0.028124999999999994,0.04921875
minus19_minus6_11,-0.08906249999999999,-0.028124999999999994,0.05390624999999999
minus19_minus6_12,-0.08906249999999999,-0.028124999999999994,0.05859375
minus19_minus6_13,-0.08906249999999999,-0.028124999999999994,0.06328125
minus19_minus6_14,-0.08906249999999999,-0.028124999999999994,0.06796875
minus19_minus6_15,-0.08906249999999999,-0.028124999999999994,0.07265624999999999
minus19_minus6_16,-0.08906249999999999,-0.028124999999999994,0.07734374999999999
minus19_minus6_17,-0.08906249999999999,-0.028124999999999994,0.08203124999999999
minus19_minus6_18,-0.08906249999999999,-0.028124999999999994,0.08671874999999998
minus19_minus6_19,-0.08906249999999999,-0.028124999999999994,0.09140625000000001
minus19_minus6_20,-0.08906249999999999,-0.028124999999999994,0.09609375
minus19_minus6_21,-0.08906249999999999,-0.028124999999999994,0.1007812499999
minus19_minus6_22,-0.08906249999999999,-0.028124999999999994,0.1054687499999
minus19_minus6_23,-0.08906249999999999,-0.028124999999999994,0.1101562499999
minus19_minus6_24,-0.08906249999999999,-0.028124999999999994,0.11484375
minus19_minus6_25,-0.08906249999999999,-0.028124999999999994,0.11953124999999999
minus19_minus6_26,-0.08906249999999999,-0.028124999999999994,0.12421875
minus19_minus6_27,-0.08906249999999999,-0.028124999999999994,0.12890625
minus19_minus6_28,-0.08906249999999999,-0.028124999999999994,0.13359375
minus19_minus6_29,-0.08906249999999999,-0.028124999999999994,0.13828125
minus19_minus6_30,-0.08906249999999999,-0.028124999999999994,0.14296875
minus19_minus6_31,-0.08906249999999999,-0.028124999999999994,0.14765625
minus19_minus6_32,-0.08906249999999999,-0.028124999999999994,0.15234375
minus19_minus6_33,-0.08906249999999999,-0.028124999999999994,0.15703125
minus19_minus6_34,-0.08906249999999999,-0.028124999999999994,0.16171875
minus19_minus6_35,-0.08906249999999999,-0.028124999999999994,0.16640625
minus19_minus6_36,-0.08906249999999999,-0.028124999999999994,0.17109375
minus19_minus6_37,-0.08906249999999999,-0.028124999999999994,0.17578125
minus19_minus6_38,-0.08906249999999999,-0.028124999999999994,0.18046874999999998
minus19_minus6_39,-0.08906249999999999,-0.028124999999999994,0.18515625
minus19_minus6_40,-0.08906249999999999,-0.028124999999999994,0.18984374999999998
minus19_minus6_41,-0.08906249999999999,-0.028124999999999994,0.19453125
minus19_minus6_42,-0.08906249999999999,-0.028124999999999994,0.19921875
minus19_minus6_43,-0.08906249999999999,-0.028124999999999994,0.2039062499999
minus19_minus6_44,-0.08906249999999999,-0.028124999999999994,0.2085937499999
minus19_minus6_45,-0.08906249999999999,-0.028124999999999994,0.2132812499999
minus19_minus6_46,-0.08906249999999999,-0.028124999999999994,0.21796874999989999
minus19_minus6_47,-0.08906249999999999,-0.028124999999999994,0.2226562499999
minus19_minus6_48,-0.08906249999999999,-0.028124999999999994,0.22734375
minus19_minus6_49,-0.08906249999999999,-0.028124999999999994,0.23203125
minus19_minus6_50,-0.08906249999999999,-0.028124999999999994,0.23671875
minus19_minus6_51,-0.08906249999999999,-0.028124999999999994,0.24140625000000002
minus19_minus6_52,-0.08906249999999999,-0.028124999999999994,0.24609375
minus19_minus6_53,-0.08906249999999999,-0.028124999999999994,0.25078124999999996
minus19_minus6_54,-0.08906249999999999,-0.028124999999999994,0.25546875
minus19_minus6_55,-0.08906249999999999,-0.028124999999999994,0.2601562499999
minus19_minus6_56,-0.08906249999999999,-0.028124999999999994,0.26484375
minus19_minus6_57,-0.08906249999999999,-0.028124999999999994,0.2695312499999
minus19_minus6_58,-0.08906249999999999,-0.028124999999999994,0.27421875
minus19_minus6_59,-0.08906249999999999,-0.028124999999999994,0.2789062499999
minus19_minus6_60,-0.08906249999999999,-0.028124999999999994,0.28359375
minus19_minus6_61,-0.08906249999999999,-0.028124999999999994,0.2882812499999
minus19_minus6_62,-0.08906249999999999,-0.028124999999999994,0.29296875
minus19_minus6_63,-0.08906249999999999,-0.028124999999999994,0.2976562499999
minus19_minus5_0,-0.08906249999999999,-0.023437499999999997,0.00234375
minus19_minus5_1,-0.08906249999999999,-0.023437499999999997,0.00703125
minus19_minus5_2,-0.08906249999999999,-0.023437499999999997,0.01171875
minus19_minus5_3,-0.08906249999999999,-0.023437499999999997,0.01640625
minus19_minus5_4,-0.08906249999999999,-0.023437499999999997,0.02109375
minus19_minus5_5,-0.08906249999999999,-0.023437499999999997,0.02578125
minus19_minus5_6,-0.08906249999999999,-0.023437499999999997,0.03046875
minus19_minus5_7,-0.08906249999999999,-0.023437499999999997,0.03515625
minus19_minus5_8,-0.08906249999999999,-0.023437499999999997,0.039843750000000004
minus19_minus5_9,-0.08906249999999999,-0.023437499999999997,0.04453125
minus19_minus5_10,-0.08906249999999999,-0.023437499999999997,0.04921875
minus19_minus5_11,-0.08906249999999999,-0.023437499999999997,0.05390624999999999
minus19_minus5_12,-0.08906249999999999,-0.023437499999999997,0.05859375
minus19_minus5_13,-0.08906249999999999,-0.023437499999999997,0.06328125
minus19_minus5_14,-0.08906249999999999,-0.023437499999999997,0.06796875
minus19_minus5_15,-0.08906249999999999,-0.023437499999999997,0.07265624999999999
minus19_minus5_16,-0.08906249999999999,-0.023437499999999997,0.07734374999999999
minus19_minus5_17,-0.08906249999999999,-0.023437499999999997,0.08203124999999999
minus19_minus5_18,-0.08906249999999999,-0.023437499999999997,0.08671874999999998
minus19_minus5_19,-0.08906249999999999,-0.023437499999999997,0.09140625000000001
minus19_minus5_20,-0.08906249999999999,-0.023437499999999997,0.09609375
minus19_minus5_21,-0.08906249999999999,-0.023437499999999997,0.1007812499999
minus19_minus5_22,-0.08906249999999999,-0.023437499999999997,0.1054687499999
minus19_minus5_23,-0.08906249999999999,-0.023437499999999997,0.1101562499999
minus19_minus5_24,-0.08906249999999999,-0.023437499999999997,0.11484375
minus19_minus5_25,-0.08906249999999999,-0.023437499999999997,0.11953124999999999
minus19_minus5_26,-0.08906249999999999,-0.023437499999999997,0.12421875
minus19_minus5_27,-0.08906249999999999,-0.023437499999999997,0.12890625
minus19_minus5_28,-0.08906249999999999,-0.023437499999999997,0.13359375
minus19_minus5_29,-0.08906249999999999,-0.023437499999999997,0.13828125
minus19_minus5_30,-0.08906249999999999,-0.023437499999999997,0.14296875
minus19_minus5_31,-0.08906249999999999,-0.023437499999999997,0.14765625
minus19_minus5_32,-0.08906249999999999,-0.023437499999999997,0.15234375
minus19_minus5_33,-0.08906249999999999,-0.023437499999999997,0.15703125
minus19_minus5_34,-0.08906249999999999,-0.023437499999999997,0.16171875
minus19_minus5_35,-0.08906249999999999,-0.023437499999999997,0.16640625
minus19_minus5_36,-0.08906249999999999,-0.023437499999999997,0.17109375
minus19_minus5_37,-0.08906249999999999,-0.023437499999999997,0.17578125
minus19_minus5_38,-0.08906249999999999,-0.023437499999999997,0.18046874999999998
minus19_minus5_39,-0.08906249999999999,-0.023437499999999997,0.18515625
minus19_minus5_40,-0.08906249999999999,-0.023437499999999997,0.18984374999999998
minus19_minus5_41,-0.08906249999999999,-0.023437499999999997,0.19453125
minus19_minus5_42,-0.08906249999999999,-0.023437499999999997,0.19921875
minus19_minus5_43,-0.08906249999999999,-0.023437499999999997,0.2039062499999
minus19_minus5_44,-0.08906249999999999,-0.023437499999999997,0.2085937499999
minus19_minus5_45,-0.08906249999999999,-0.023437499999999997,0.2132812499999
minus19_minus5_46,-0.08906249999999999,-0.023437499999999997,0.21796874999989999
minus19_minus5_47,-0.08906249999999999,-0.023437499999999997,0.2226562499999
minus19_minus5_48,-0.08906249999999999,-0.023437499999999997,0.22734375
minus19_minus5_49,-0.08906249999999999,-0.023437499999999997,0.23203125
minus19_minus5_50,-0.08906249999999999,-0.023437499999999997,0.23671875
minus19_minus5_51,-0.08906249999999999,-0.023437499999999997,0.24140625000000002
minus19_minus5_52,-0.08906249999999999,-0.023437499999999997,0.24609375
minus19_minus5_53,-0.08906249999999999,-0.023437499999999997,0.25078124999999996
minus19_minus5_54,-0.08906249999999999,-0.023437499999999997,0.25546875
minus19_minus5_55,-0.08906249999999999,-0.023437499999999997,0.2601562499999
minus19_minus5_56,-0.08906249999999999,-0.023437499999999997,0.26484375
minus19_minus5_57,-0.08906249999999999,-0.023437499999999997,0.2695312499999
minus19_minus5_58,-0.08906249999999999,-0.023437499999999997,0.27421875
minus19_minus5_59,-0.08906249999999999,-0.023437499999999997,0.2789062499999
minus19_minus5_60,-0.08906249999999999,-0.023437499999999997,0.28359375
minus19_minus5_61,-0.08906249999999999,-0.023437499999999997,0.2882812499999
minus19_minus5_62,-0.08906249999999999,-0.023437499999999997,0.29296875
minus19_minus5_63,-0.08906249999999999,-0.023437499999999997,0.2976562499999
minus19_minus4_0,-0.08906249999999999,-0.018749999999999996,0.00234375
minus19_minus4_1,-0.08906249999999999,-0.018749999999999996,0.00703125
minus19_minus4_2,-0.08906249999999999,-0.018749999999999996,0.01171875
minus19_minus4_3,-0.08906249999999999,-0.018749999999999996,0.01640625
minus19_minus4_4,-0.08906249999999999,-0.018749999999999996,0.02109375
minus19_minus4_5,-0.08906249999999999,-0.018749999999999996,0.02578125
minus19_minus4_6,-0.08906249999999999,-0.018749999999999996,0.03046875
minus19_minus4_7,-0.08906249999999999,-0.018749999999999996,0.03515625
minus19_minus4_8,-0.08906249999999999,-0.018749999999999996,0.039843750000000004
minus19_minus4_9,-0.08906249999999999,-0.018749999999999996,0.04453125
minus19_minus4_10,-0.08906249999999999,-0.018749999999999996,0.04921875
minus19_minus4_11,-0.08906249999999999,-0.018749999999999996,0.05390624999999999
minus19_minus4_12,-0.08906249999999999,-0.018749999999999996,0.05859375
minus19_minus4_13,-0.08906249999999999,-0.018749999999999996,0.06328125
minus19_minus4_14,-0.08906249999999999,-0.018749999999999996,0.06796875
minus19_minus4_15,-0.08906249999999999,-0.018749999999999996,0.07265624999999999
minus19_minus4_16,-0.08906249999999999,-0.018749999999999996,0.07734374999999999
minus19_minus4_17,-0.08906249999999999,-0.018749999999999996,0.08203124999999999
minus19_minus4_18,-0.08906249999999999,-0.018749999999999996,0.08671874999999998
minus19_minus4_19,-0.08906249999999999,-0.018749999999999996,0.09140625000000001
minus19_minus4_20,-0.08906249999999999,-0.018749999999999996,0.09609375
minus19_minus4_21,-0.08906249999999999,-0.018749999999999996,0.1007812499999
minus19_minus4_22,-0.08906249999999999,-0.018749999999999996,0.1054687499999
minus19_minus4_23,-0.08906249999999999,-0.018749999999999996,0.1101562499999
minus19_minus4_24,-0.08906249999999999,-0.018749999999999996,0.11484375
minus19_minus4_25,-0.08906249999999999,-0.018749999999999996,0.11953124999999999
minus19_minus4_26,-0.08906249999999999,-0.018749999999999996,0.12421875
minus19_minus4_27,-0.08906249999999999,-0.018749999999999996,0.12890625
minus19_minus4_28,-0.08906249999999999,-0.018749999999999996,0.13359375
minus19_minus4_29,-0.08906249999999999,-0.018749999999999996,0.13828125
minus19_minus4_30,-0.08906249999999999,-0.018749999999999996,0.14296875
minus19_minus4_31,-0.08906249999999999,-0.018749999999999996,0.14765625
minus19_minus4_32,-0.08906249999999999,-0.018749999999999996,0.15234375
minus19_minus4_33,-0.08906249999999999,-0.018749999999999996,0.15703125
minus19_minus4_34,-0.08906249999999999,-0.018749999999999996,0.16171875
minus19_minus4_35,-0.08906249999999999,-0.018749999999999996,0.16640625
minus19_minus4_36,-0.08906249999999999,-0.018749999999999996,0.17109375
minus19_minus4_37,-0.08906249999999999,-0.018749999999999996,0.17578125
minus19_minus4_38,-0.08906249999999999,-0.018749999999999996,0.18046874999999998
minus19_minus4_39,-0.08906249999999999,-0.018749999999999996,0.18515625
minus19_minus4_40,-0.08906249999999999,-0.018749999999999996,0.18984374999999998
minus19_minus4_41,-0.08906249999999999,-0.018749999999999996,0.19453125
minus19_minus4_42,-0.08906249999999999,-0.018749999999999996,0.19921875
minus19_minus4_43,-0.08906249999999999,-0.018749999999999996,0.2039062499999
minus19_minus4_44,-0.08906249999999999,-0.018749999999999996,0.2085937499999
minus19_minus4_45,-0.08906249999999999,-0.018749999999999996,0.2132812499999
minus19_minus4_46,-0.08906249999999999,-0.018749999999999996,0.21796874999989999
minus19_minus4_47,-0.08906249999999999,-0.018749999999999996,0.2226562499999
minus19_minus4_48,-0.08906249999999999,-0.018749999999999996,0.22734375
minus19_minus4_49,-0.08906249999999999,-0.018749999999999996,0.23203125
minus19_minus4_50,-0.08906249999999999,-0.018749999999999996,0.23671875
minus19_minus4_51,-0.08906249999999999,-0.018749999999999996,0.24140625000000002
minus19_minus4_52,-0.08906249999999999,-0.018749999999999996,0.24609375
minus19_minus4_53,-0.08906249999999999,-0.018749999999999996,0.25078124999999996
minus19_minus4_54,-0.08906249999999999,-0.018749999999999996,0.25546875
minus19_minus4_55,-0.08906249999999999,-0.018749999999999996,0.2601562499999
minus19_minus4_56,-0.08906249999999999,-0.018749999999999996,0.26484375
minus19_minus4_57,-0.08906249999999999,-0.018749999999999996,0.2695312499999
minus19_minus4_58,-0.08906249999999999,-0.018749999999999996,0.27421875
minus19_minus4_59,-0.08906249999999999,-0.018749999999999996,0.2789062499999
minus19_minus4_60,-0.08906249999999999,-0.018749999999999996,0.28359375
minus19_minus4_61,-0.08906249999999999,-0.018749999999999996,0.2882812499999
minus19_minus4_62,-0.08906249999999999,-0.018749999999999996,0.29296875
minus19_minus4_63,-0.08906249999999999,-0.018749999999999996,0.2976562499999
minus19_minus3_0,-0.08906249999999999,-0.014062499999999997,0.00234375
minus19_minus3_1,-0.08906249999999999,-0.014062499999999997,0.00703125
minus19_minus3_2,-0.08906249999999999,-0.014062499999999997,0.01171875
minus19_minus3_3,-0.08906249999999999,-0.014062499999999997,0.01640625
minus19_minus3_4,-0.08906249999999999,-0.014062499999999997,0.02109375
minus19_minus3_5,-0.08906249999999999,-0.014062499999999997,0.02578125
minus19_minus3_6,-0.08906249999999999,-0.014062499999999997,0.03046875
